Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,,Sales,Quantity,Discount,Profit,Inventory
9478,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,,3.564,3,0.8,-6.237,3.564
9479,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,,13.16,5,0.2,4.1125,52.64
9480,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,,3.828,3,0.8,-6.5076,7.656
9481,CA-2014-126193,9/7/2014,9/14/2014,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,,304.99,5,0.8,-533.7325,1524.95
9482,CA-2017-150504,11/6/2017,11/12/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,,18.16,2,0.2,1.816,18.16
9483,CA-2015-158351,6/20/2015,6/24/2015,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,,319.984,2,0.2,91.9954,639.968
9484,CA-2014-122679,7/22/2014,7/28/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,,19.68,6,0,6.4944,39.36
9485,CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,,781.864,10,0.32,-137.976,781.864
9486,CA-2016-164770,12/2/2016,12/4/2016,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,,30.816,9,0.2,9.63,154.08
9487,CA-2017-130505,10/12/2017,10/12/2017,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,,673.344,3,0.3,-76.9536,673.344
9488,US-2017-125213,12/11/2017,12/13/2017,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,,6.54,3,0,2.1582,13.08
9489,CA-2015-156566,10/1/2015,10/4/2015,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,,572.8,2,0.2,50.12,1145.6
9490,US-2016-102232,8/5/2016,8/11/2016,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,,197.05,7,0,59.115,985.25
9491,CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,,2022.272,8,0.2,682.5168,6066.816
9492,CA-2017-111738,1/3/2017,1/7/2017,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,,9.12,3,0,3.1008,18.24
9493,CA-2017-163188,11/7/2017,11/7/2017,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,,38.16,9,0,19.08,152.64
9494,CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,,1592.85,7,0,350.427,6371.4
9495,CA-2016-105207,1/3/2016,1/8/2016,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,,11.88,2,0,5.346,59.4
9496,US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,,120,6,0,46.8,480
9497,US-2016-123610,5/12/2016,5/16/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,,8.67,1,0,2.3409,8.67
9498,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,,4.41,1,0,2.0286,22.05
9499,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,,167.94,3,0,82.2906,503.82
9500,CA-2017-118213,11/5/2017,11/7/2017,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,,67.8,10,0,31.188,203.4
9501,CA-2016-149237,5/26/2016,5/30/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,,26.94,3,0,11.3148,26.94
9502,US-2015-158589,11/20/2015,11/24/2015,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,,32.04,3,0,8.01,160.2
9503,CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,,32.13,9,0,8.3538,32.13
9504,CA-2016-101329,4/22/2016,4/29/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,,2.88,1,0,0.8064,5.76
9505,CA-2016-113607,10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,,1091.93,7,0,272.9825,4367.72
9506,CA-2016-113607,10/14/2016,10/18/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,,111.96,2,0,54.8604,223.92
9507,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,,26.7,2,0,7.476,80.1
9508,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,,40.2,5,0,18.09,160.8
9509,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,,13.89,3,0,4.5837,69.45
9510,CA-2014-149104,4/5/2014,4/7/2014,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,,689.82,6,0,20.6946,2759.28
9511,CA-2016-105263,8/6/2016,8/11/2016,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,,38.34,9,0,15.7194,76.68
9512,CA-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,,9.264,3,0.8,-13.896,18.528
9513,CA-2017-142461,5/30/2017,6/3/2017,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,,204.6664,1,0.32,-6.0196,1023.332
9514,CA-2016-125220,10/14/2016,10/19/2016,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,,1649.75,5,0,544.4175,8248.75
9515,CA-2014-100293,3/14/2014,3/18/2014,Standard Class,NF-18475,Neil Franz?sisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,,91.056,6,0.2,31.8696,273.168
9516,CA-2014-154165,2/17/2014,2/24/2014,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,,54.208,14,0.2,8.8088,162.624
9517,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,,26.982,3,0.4,4.0473,107.928
9518,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,,6.912,3,0.2,2.5056,27.648
9519,CA-2015-123939,8/24/2015,8/26/2015,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,,435.504,3,0.2,48.9942,871.008
9520,US-2017-104451,5/8/2017,5/12/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10000692,Office Supplies,Appliances,,81.08,4,0,22.7024,243.24
9521,CA-2016-101189,2/4/2016,2/9/2016,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10004180,Office Supplies,Storage,,93.02,2,0,3.7208,93.02
9522,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10002817,Technology,Phones,,323.976,3,0.2,36.4473,971.928
9523,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10000295,Office Supplies,Paper,,15.552,3,0.2,5.4432,62.208
9524,CA-2014-169446,12/19/2014,12/25/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10000419,Office Supplies,Storage,,32.592,3,0.2,-7.7406,162.96
9525,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001524,Office Supplies,Binders,,83.92,5,0.2,29.372,335.68
9526,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003268,Furniture,Furnishings,,199.9,5,0,39.98,199.9
9527,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,TEC-PH-10000148,Technology,Phones,,31.176,3,0.2,-7.0146,124.704
9528,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,,172.752,6,0.2,60.4632,691.008
9529,CA-2017-156958,12/5/2017,12/6/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10002071,Office Supplies,Binders,,9.296,2,0.2,3.0212,9.296
9530,CA-2017-101637,3/24/2017,3/25/2017,Same Day,AC-10615,Ann Chong,Corporate,United States,Beaumont,Texas,77705,Central,OFF-ST-10002352,Office Supplies,Storage,,12.768,2,0.2,0.9576,25.536
9531,CA-2017-111759,7/8/2017,7/12/2017,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Seattle,Washington,98103,West,OFF-PA-10003127,Office Supplies,Paper,,52.76,2,0,24.2696,211.04
9532,CA-2017-102729,10/26/2017,10/31/2017,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217,Central,OFF-ST-10000464,Office Supplies,Storage,,55.616,2,0.2,5.5616,55.616
9533,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,FUR-CH-10000553,Furniture,Chairs,,427.644,14,0.1,80.7772,1710.576
9534,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-FA-10000134,Office Supplies,Fasteners,,40.67,7,0,12.6077,122.01
9535,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000636,Office Supplies,Storage,,33.48,2,0,1.3392,100.44
9536,CA-2016-116596,10/27/2016,10/31/2016,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002949,Office Supplies,Binders,,9.728,2,0.2,3.2832,9.728
9537,CA-2017-124191,6/12/2017,6/14/2017,Second Class,TS-21610,Troy Staebel,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002364,Furniture,Furnishings,,8.856,3,0.6,-6.8634,26.568
9538,CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,94110,West,FUR-BO-10002613,Furniture,Bookcases,,477.666,2,0.15,84.294,1910.664
9539,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10002659,Office Supplies,Paper,,16.9,5,0,7.774,84.5
9540,US-2017-169488,9/7/2017,9/9/2017,First Class,AA-10375,Allen Armold,Consumer,United States,Providence,Rhode Island,2908,East,OFF-PA-10000157,Office Supplies,Paper,,39.96,2,0,18.7812,159.84
9541,CA-2015-135727,5/11/2015,5/16/2015,Second Class,PS-18970,Paul Stevenson,Home Office,United States,Phoenix,Arizona,85023,West,FUR-CH-10004540,Furniture,Chairs,,191.968,7,0.2,16.7972,767.872
9542,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-LA-10004544,Office Supplies,Labels,,35.52,3,0.2,13.32,71.04
9543,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-BI-10001097,Office Supplies,Binders,,6.23,5,0.8,-9.6565,18.69
9544,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10003302,Office Supplies,Paper,,56.704,2,0.2,19.1376,113.408
9545,CA-2015-135251,8/6/2015,8/10/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,,369.1992,3,0.32,-114.0174,1845.996
9546,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,TEC-AC-10003433,Technology,Accessories,,1.98,2,0,0.891,3.96
9547,CA-2014-166590,10/29/2014,11/2/2014,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10000482,Office Supplies,Paper,,75.88,2,0,35.6636,303.52
9548,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004610,Office Supplies,Paper,,6.848,2,0.2,2.14,6.848
9549,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003910,Office Supplies,Binders,,4.626,2,0.7,-3.855,18.504
9550,CA-2016-131744,6/18/2016,6/20/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10001394,Office Supplies,Appliances,,453.6,3,0.2,90.72,453.6
9551,CA-2015-160864,5/3/2015,5/6/2015,First Class,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,95123,West,OFF-BI-10004654,Office Supplies,Binders,,13.848,3,0.2,5.193,69.24
9552,CA-2015-147690,11/10/2015,11/14/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001526,Office Supplies,Storage,,577.584,6,0.2,43.3188,577.584
9553,CA-2015-163923,5/30/2015,6/3/2015,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Springfield,Virginia,22153,South,TEC-AC-10000358,Technology,Accessories,,151.96,4,0,36.4704,151.96
9554,CA-2016-125724,9/22/2016,9/27/2016,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,80020,West,FUR-FU-10000246,Furniture,Furnishings,,68.432,7,0.2,8.554,205.296
9555,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003799,Furniture,Furnishings,,71.12,5,0.2,9.779,213.36
9556,CA-2015-111612,11/28/2015,12/2/2015,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10003021,Office Supplies,Fasteners,,3.008,2,0.2,0.564,15.04
9557,CA-2015-156853,12/3/2015,12/5/2015,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,3301,East,OFF-PA-10003656,Office Supplies,Paper,,184.66,7,0,84.9436,923.3
9558,CA-2014-103086,10/17/2014,10/19/2014,Second Class,EB-14170,Evan Bailliet,Consumer,United States,Houston,Texas,77095,Central,FUR-FU-10004586,Furniture,Furnishings,,5.312,2,0.6,-1.5936,15.936
9559,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10003832,Technology,Accessories,,132.52,5,0.2,34.7865,530.08
9560,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-ST-10002554,Office Supplies,Storage,,195.64,5,0.2,-44.019,978.2
9561,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001876,Furniture,Furnishings,,51.968,2,0.2,10.3936,259.84
9562,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,,431.976,3,0.2,-75.5958,431.976
9563,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,,224.937,3,0.7,-164.9538,899.748
9564,CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,OFF-LA-10000081,Office Supplies,Labels,,6,2,0.2,2.1,12
9565,CA-2015-161242,6/1/2015,6/8/2015,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10001838,Office Supplies,Paper,,11.76,2,0,5.7624,47.04
9566,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10002965,Furniture,Chairs,,1125.488,7,0.2,98.4802,4501.952
9567,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001636,Office Supplies,Binders,,12.645,5,0.7,-10.116,37.935
9568,CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10004027,Office Supplies,Art,,4.032,2,0.2,1.0584,20.16
9569,CA-2017-104388,7/5/2017,7/7/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,TEC-PH-10002293,Technology,Phones,,79.96,4,0,22.3888,319.84
9570,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10003196,Office Supplies,Binders,,6.732,6,0.7,-4.488,13.464
9571,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001172,Office Supplies,Storage,,33.568,2,0.2,1.6784,67.136
9572,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10003068,Office Supplies,Envelopes,,15.84,2,0.2,5.544,47.52
9573,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003510,Office Supplies,Labels,,24.424,1,0.2,7.9378,48.848
9574,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003504,Office Supplies,Art,,17.12,5,0.2,1.926,17.12
9575,CA-2015-148495,8/13/2015,8/13/2015,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,,31.56,3,0,10.4148,126.24
9576,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10000863,Furniture,Chairs,,105.686,1,0.3,-28.6862,422.744
9577,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10004679,Technology,Machines,,399.54,2,0.4,-79.908,399.54
9578,CA-2015-143147,5/26/2015,5/28/2015,Second Class,PS-18760,Pamela Stobb,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004754,Furniture,Chairs,,104.93,5,0.3,-4.497,209.86
9579,CA-2017-152975,9/14/2017,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,,1079.85,3,0,323.955,1079.85
